,ps_ind_15,ps_reg_03,ps_car_13,ps_car_14,ps_calc_14,ps_car_11_cat_te,ps_reg_01 ps_reg_03,ps_reg_01 ps_car_12,ps_reg_01 ps_car_13,ps_reg_01 ps_car_14,ps_reg_01 ps_car_15,ps_reg_01 ps_calc_04,ps_reg_01 ps_calc_06,ps_reg_01 ps_calc_07,ps_reg_01 ps_calc_08,ps_reg_01 ps_calc_09,ps_reg_01 ps_calc_10,ps_reg_01 ps_calc_11,ps_reg_01 ps_calc_14,ps_reg_02 ps_reg_03,ps_reg_02 ps_car_12,ps_reg_02 ps_car_13,ps_reg_02 ps_car_14,ps_reg_02 ps_calc_01,ps_reg_02 ps_calc_05,ps_reg_02 ps_calc_06,ps_reg_02 ps_calc_08,ps_reg_02 ps_calc_09,ps_reg_02 ps_calc_10,ps_reg_02 ps_calc_11,ps_reg_02 ps_calc_13,ps_reg_03^2,ps_reg_03 ps_car_12,ps_reg_03 ps_car_13,ps_reg_03 ps_car_14,ps_reg_03 ps_car_15,ps_reg_03 ps_calc_01,ps_reg_03 ps_calc_02,ps_reg_03 ps_calc_03,ps_reg_03 ps_calc_04,ps_reg_03 ps_calc_05,ps_reg_03 ps_calc_06,ps_reg_03 ps_calc_07,ps_reg_03 ps_calc_08,ps_reg_03 ps_calc_09,ps_reg_03 ps_calc_10,ps_reg_03 ps_calc_11,ps_reg_03 ps_calc_12,ps_reg_03 ps_calc_13,ps_reg_03 ps_calc_14,ps_car_12 ps_car_13,ps_car_12 ps_car_14,ps_car_12 ps_car_15,ps_car_12 ps_calc_01,ps_car_12 ps_calc_02,ps_car_12 ps_calc_03,ps_car_12 ps_calc_04,ps_car_12 ps_calc_05,ps_car_12 ps_calc_06,ps_car_12 ps_calc_07,ps_car_12 ps_calc_08,ps_car_12 ps_calc_10,ps_car_12 ps_calc_11,ps_car_12 ps_calc_12,ps_car_12 ps_calc_13,ps_car_12 ps_calc_14,ps_car_13^2,ps_car_13 ps_car_14,ps_car_13 ps_car_15,ps_car_13 ps_calc_01,ps_car_13 ps_calc_02,ps_car_13 ps_calc_03,ps_car_13 ps_calc_04,ps_car_13 ps_calc_05,ps_car_13 ps_calc_06,ps_car_13 ps_calc_07,ps_car_13 ps_calc_08,ps_car_13 ps_calc_09,ps_car_13 ps_calc_10,ps_car_13 ps_calc_11,ps_car_13 ps_calc_12,ps_car_13 ps_calc_13,ps_car_13 ps_calc_14,ps_car_14^2,ps_car_14 ps_car_15,ps_car_14 ps_calc_01,ps_car_14 ps_calc_02,ps_car_14 ps_calc_03,ps_car_14 ps_calc_04,ps_car_14 ps_calc_05,ps_car_14 ps_calc_06,ps_car_14 ps_calc_07,ps_car_14 ps_calc_08,ps_car_14 ps_calc_09,ps_car_14 ps_calc_10,ps_car_14 ps_calc_11,ps_car_14 ps_calc_12,ps_car_14 ps_calc_13,ps_car_14 ps_calc_14,ps_car_15 ps_calc_01,ps_car_15 ps_calc_02,ps_car_15 ps_calc_03,ps_car_15 ps_calc_04,ps_car_15 ps_calc_05,ps_car_15 ps_calc_06,ps_car_15 ps_calc_07,ps_car_15 ps_calc_08,ps_car_15 ps_calc_09,ps_car_15 ps_calc_10,ps_car_15 ps_calc_11,ps_car_15 ps_calc_13,ps_car_15 ps_calc_14,ps_calc_01 ps_calc_04,ps_calc_01 ps_calc_05,ps_calc_01 ps_calc_06,ps_calc_01 ps_calc_07,ps_calc_01 ps_calc_10,ps_calc_01 ps_calc_13,ps_calc_01 ps_calc_14,ps_calc_02 ps_calc_03,ps_calc_02 ps_calc_04,ps_calc_02 ps_calc_05,ps_calc_02 ps_calc_07,ps_calc_02 ps_calc_10,ps_calc_02 ps_calc_11,ps_calc_02 ps_calc_14,ps_calc_03 ps_calc_04,ps_calc_03 ps_calc_06,ps_calc_03 ps_calc_07,ps_calc_03 ps_calc_08,ps_calc_03 ps_calc_09,ps_calc_03 ps_calc_10,ps_calc_03 ps_calc_11,ps_calc_03 ps_calc_13,ps_calc_03 ps_calc_14,ps_calc_04 ps_calc_05,ps_calc_04 ps_calc_06,ps_calc_04 ps_calc_07,ps_calc_04 ps_calc_08,ps_calc_04 ps_calc_10,ps_calc_04 ps_calc_11,ps_calc_04 ps_calc_14,ps_calc_05 ps_calc_06,ps_calc_05 ps_calc_07,ps_calc_05 ps_calc_08,ps_calc_05 ps_calc_09,ps_calc_05 ps_calc_10,ps_calc_05 ps_calc_11,ps_calc_05 ps_calc_13,ps_calc_05 ps_calc_14,ps_calc_06 ps_calc_07,ps_calc_06 ps_calc_08,ps_calc_06 ps_calc_10,ps_calc_06 ps_calc_11,ps_calc_06 ps_calc_13,ps_calc_06 ps_calc_14,ps_calc_07 ps_calc_08,ps_calc_07 ps_calc_10,ps_calc_07 ps_calc_11,ps_calc_07 ps_calc_14,ps_calc_08 ps_calc_09,ps_calc_08 ps_calc_10,ps_calc_08 ps_calc_11,ps_calc_08 ps_calc_14,ps_calc_09 ps_calc_10,ps_calc_10 ps_calc_11,ps_calc_10 ps_calc_13,ps_calc_10 ps_calc_14,ps_calc_11 ps_calc_13,ps_calc_11 ps_calc_14,ps_calc_13 ps_calc_14,ps_calc_14^2
285,7,1.1752659274,1.2522211671,0.450555213,5,0.11787671303781291,0.70515955644,0.2683281573,0.75133270026,0.2703331278,1.98997487424,2.4,4.8,1.2,7.199999999999999,2.4,5.3999999999999995,1.2,3.0,1.05773933466,0.40249223595,1.12699905039,0.4054996917,0.54,1.8,7.2,10.8,3.6,8.1,1.8,5.4,1.381250000107382,0.5255949010611959,1.471692871261692,0.5295221902513495,3.8979161101272863,0.70515955644,0.0,0.5876329637,4.7010637096,2.3505318548,9.4021274192,2.3505318548,14.103191128799999,4.7010637096,10.5773933466,2.3505318548,1.1752659274,7.0515955643999995,5.8763296369999996,0.5600103304999974,0.20149441677699834,1.483239697439218,0.2683281573,0.0,0.22360679775,1.788854382,0.894427191,3.577708764,0.894427191,5.366563146,4.0249223595,0.894427191,0.4472135955,2.683281573,2.2360679775,1.5680578513332863,0.5641947746658491,4.153147765867481,0.75133270026,0.0,0.62611058355,5.0088846684,2.5044423342,10.0177693368,2.5044423342,15.026654005200001,5.0088846684,11.2699905039,2.5044423342,1.2522211671,7.5133270026000005,6.2611058355,0.20299999996147539,1.4943225888797524,0.2703331278,0.0,0.2252776065,1.802220852,0.901110426,3.604441704,0.901110426,5.406662556000001,1.802220852,4.054996917,0.901110426,0.450555213,2.7033312780000003,2.252776065,1.98997487424,0.0,1.6583123952,13.2664991616,6.6332495808,26.5329983232,6.6332495808,39.7994974848,13.2664991616,29.8496231136,6.6332495808,19.8997487424,16.583123952,2.4,1.2,4.8,1.2,5.3999999999999995,3.5999999999999996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,2.0,4.5,1.0,3.0,2.5,8.0,32.0,8.0,48.0,36.0,8.0,20.0,16.0,4.0,24.0,8.0,18.0,4.0,12.0,10.0,16.0,96.0,72.0,16.0,48.0,40.0,24.0,18.0,4.0,10.0,48.0,108.0,24.0,60.0,36.0,18.0,54.0,45.0,12.0,10.0,30.0,25.0
286,13,0.8952568512334703,0.8882793981999999,0.4189272013000001,8,0.10038323570703733,0.08952568512334703,0.03741657387,0.08882793982,0.04189272013000001,0.34641016151000004,0.30000000000000004,0.7000000000000001,0.30000000000000004,1.2000000000000002,0.2,0.7000000000000001,0.1,0.8,0.26857705537004106,0.11224972160999999,0.26648381945999994,0.12567816039000002,0.27,0.6,2.1,3.5999999999999996,0.6,2.1,0.3,1.2,0.801484829680468,0.3349744410680074,0.7952382170480938,0.37504744713188826,3.101260704287205,0.8057311661101233,0.7162054809867763,0.35810274049338814,2.685770553700411,1.7905137024669406,6.266797958634292,2.685770553700411,10.743082214801644,1.7905137024669406,6.266797958634292,0.8952568512334703,1.7905137024669406,3.5810274049338813,7.1620548098677626,0.33236371719949437,0.15674820573593812,1.2961481397457546,0.33674916483,0.29933259096,0.14966629548,1.1224972161,0.7483314774,2.6191601709,1.1224972161,4.4899888644,2.6191601709,0.3741657387,0.7483314774,1.4966629548,2.9933259096,0.789040289266554,0.3721244022603743,3.077090097964676,0.79945145838,0.71062351856,0.35531175928,2.6648381945999997,1.7765587963999998,6.217955787399999,2.6648381945999997,10.659352778399999,1.7765587963999998,6.217955787399999,0.8882793981999999,1.7765587963999998,3.5531175927999996,7.106235185599999,0.1754999999890508,1.4512063946326532,0.3770344811700001,0.3351417610400001,0.16757088052000005,1.2567816039000004,0.8378544026000002,2.9324904091000006,1.2567816039000004,5.0271264156000015,0.8378544026000002,2.9324904091000006,0.4189272013000001,0.8378544026000002,1.6757088052000004,3.351417610400001,3.11769145359,2.7712812920800003,1.3856406460400001,10.3923048453,6.9282032302,24.248711305700002,10.3923048453,41.5692193812,6.9282032302,24.248711305700002,3.4641016151,13.8564064604,27.7128129208,2.7,1.8,6.3,2.7,6.3,3.6,7.2,0.32000000000000006,2.4000000000000004,1.6,2.4000000000000004,5.6000000000000005,0.8,6.4,1.2000000000000002,2.8000000000000003,1.2000000000000002,4.800000000000001,0.8,2.8000000000000003,0.4,1.6,3.2,6.0,21.0,9.0,36.0,21.0,3.0,24.0,14.0,6.0,24.0,4.0,14.0,2.0,8.0,16.0,21.0,84.0,49.0,7.0,28.0,56.0,36.0,21.0,3.0,24.0,24.0,84.0,12.0,96.0,14.0,7.0,28.0,56.0,4.0,8.0,32.0,64.0
287,7,1.1291589791,0.652490461,0.3405877273,10,0.11988965566126787,0.33874769373,0.13379461872000004,0.19574713829999998,0.10217631818999999,0.6,1.2,2.6999999999999997,1.2,2.6999999999999997,0.6,1.7999999999999998,1.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2750000000821544,0.5035846502764967,0.7367654628152484,0.3845776904520572,2.2583179582,0.22583179582000001,0.45166359164000003,0.56457948955,4.5166359164,2.2583179582,10.1624308119,4.5166359164,10.1624308119,2.2583179582,6.7749538746,4.5166359164,2.2583179582,2.2583179582,11.291589791,0.2909990414931068,0.1518960170493828,0.8919641248000002,0.08919641248000003,0.17839282496000006,0.22299103120000005,1.7839282496000004,0.8919641248000002,4.013838561600001,1.7839282496000004,4.013838561600001,2.6758923744000005,1.7839282496000004,0.8919641248000002,0.8919641248000002,4.459820624000001,0.42574380169599246,0.22223024319691925,1.304980922,0.1304980922,0.2609961844,0.3262452305,2.609961844,1.304980922,5.872414149,2.609961844,5.872414149,1.304980922,3.914942766,2.609961844,1.304980922,1.304980922,6.52490461,0.11599999998737914,0.6811754546,0.06811754546,0.13623509092,0.17029386365,1.3623509092,0.6811754546,3.0652895457,1.3623509092,3.0652895457,0.6811754546,2.0435263638,1.3623509092,0.6811754546,0.6811754546,3.4058772729999998,0.4,0.8,1.0,8.0,4.0,18.0,8.0,18.0,4.0,12.0,8.0,4.0,20.0,0.8,0.4,1.8,0.8,1.2000000000000002,0.4,2.0,0.2,1.6,0.8,1.6,2.4000000000000004,1.6,4.0,2.0,4.5,2.0,4.5,1.0,3.0,2.0,1.0,5.0,8.0,36.0,16.0,36.0,24.0,16.0,40.0,18.0,8.0,18.0,4.0,12.0,8.0,4.0,20.0,36.0,81.0,54.0,36.0,18.0,90.0,36.0,24.0,16.0,40.0,18.0,54.0,36.0,90.0,12.0,24.0,12.0,60.0,8.0,40.0,20.0,100.0
288,4,1.3822535947,1.1286831353,0.4093897898,12,0.09893545768444492,0.96757751629,0.27999999999999997,0.79007819471,0.28657285286,2.61916017076,2.0999999999999996,5.6,2.8,7.0,1.4,3.5,3.5,8.399999999999999,2.0733803920500002,0.6000000000000001,1.6930247029499998,0.6140846847,0.8999999999999999,0.0,12.0,15.0,3.0,7.5,7.5,3.0,1.910625000061072,0.55290143788,1.5601263210456915,0.5658805085845274,5.171919373040109,0.8293521568200001,0.55290143788,0.96757751629,4.1467607841000005,0.0,11.0580287576,5.5290143788,13.822535947,2.7645071894,6.9112679735,6.9112679735,0.0,2.7645071894,16.587043136400002,0.45147325412,0.16375591592000002,1.49666295472,0.24,0.16000000000000003,0.27999999999999997,1.2000000000000002,0.0,3.2,1.6,4.0,2.0,2.0,0.0,0.8,4.800000000000001,1.2739256199106381,0.462071351511272,4.2231455905518285,0.6772098811799999,0.45147325412,0.79007819471,3.3860494058999997,0.0,9.0294650824,4.5147325412,11.286831353,2.2573662706,5.6434156765,5.6434156765,0.0,2.2573662706,13.544197623599999,0.1675999999924882,1.5317963310856693,0.24563387388,0.16375591592000002,0.28657285286,1.2281693694,0.0,3.2751183184,1.6375591592,4.093897898,0.8187795796,2.046948949,2.046948949,0.0,0.8187795796,4.9126774776,2.24499443208,1.49666295472,2.61916017076,11.2249721604,0.0,29.9332590944,14.9666295472,37.416573868,7.4833147736,18.708286934,18.708286934,7.4833147736,44.8998886416,1.7999999999999998,0.0,4.8,2.4,3.0,1.2,7.199999999999999,0.27999999999999997,1.2000000000000002,0.0,1.6,2.0,2.0,4.800000000000001,2.0999999999999996,5.6,2.8,7.0,1.4,3.5,3.5,1.4,8.399999999999999,0.0,24.0,12.0,30.0,15.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,80.0,40.0,40.0,16.0,96.0,40.0,20.0,20.0,48.0,20.0,50.0,50.0,120.0,10.0,25.0,10.0,60.0,10.0,60.0,24.0,144.0
289,6,0.9100137362,1.1032446512,0.4349712634,3,0.10033600244259185,0.8190123625800001,0.38183766183,0.9929201860800001,0.39147413706,3.11769145359,2.7,7.2,1.8,5.4,4.5,7.2,8.1,2.7,0.4550068681,0.21213203435,0.5516223256,0.2174856317,0.45,0.5,4.0,3.0,2.5,4.0,4.5,0.5,0.8281250000726833,0.3860861302931005,1.0039677869811778,0.3958298245462683,3.1523800533336055,0.8190123625800001,0.27300412086,0.36400549448,2.7300412086000003,0.9100137362,7.2801098896,1.8200274724,5.460082417200001,4.550068681,7.2801098896,8.1901236258,1.8200274724,0.9100137362,2.7300412086000003,0.4680670644896244,0.18454267797766338,1.4696938456125674,0.38183766183,0.12727922061,0.16970562748,1.2727922061,0.4242640687,3.3941125496,0.8485281374,2.5455844122,3.3941125496,3.8183766183,0.8485281374,0.4242640687,1.2727922061,1.2171487604014097,0.4798797197717563,3.8217515780723565,0.9929201860800001,0.33097339536,0.44129786048,3.3097339536000003,1.1032446512,8.8259572096,2.2064893024,6.619467907200001,5.516223256,8.8259572096,9.929201860800001,2.2064893024,1.1032446512,3.3097339536000003,0.18919999998379217,1.5067846560660274,0.39147413706,0.13049137902,0.17398850536,1.3049137901999999,0.4349712634,3.4797701072,0.8699425268,2.6098275803999997,2.1748563169999997,3.4797701072,3.9147413706,0.8699425268,0.4349712634,1.3049137901999999,3.11769145359,1.03923048453,1.3856406460400001,10.3923048453,3.4641016151,27.7128129208,6.9282032302,20.7846096906,17.3205080755,27.7128129208,31.1769145359,3.4641016151,10.3923048453,2.7,0.9,7.2,1.8,7.2,0.9,2.7,0.12,0.8999999999999999,0.3,0.6,2.4,2.6999999999999997,0.8999999999999999,1.2000000000000002,3.2,0.8,2.4000000000000004,2.0,3.2,3.6,0.4,1.2000000000000002,3.0,24.0,6.0,18.0,24.0,27.0,9.0,8.0,2.0,6.0,5.0,8.0,9.0,1.0,3.0,16.0,48.0,64.0,72.0,8.0,24.0,12.0,16.0,18.0,6.0,30.0,48.0,54.0,18.0,40.0,72.0,8.0,24.0,9.0,27.0,3.0,9.0
290,3,1.2054563451,1.5228426008000002,0.5329165038,12,0.10012010119396678,0.48218253804,0.219089023,0.6091370403200002,0.21316660152,1.32664991616,0.4,2.8000000000000003,1.2000000000000002,4.0,1.2000000000000002,1.2000000000000002,3.2,4.800000000000001,0.84381944157,0.38340579025,1.06598982056,0.37304155266,0.63,0.7,4.8999999999999995,7.0,2.0999999999999996,2.0999999999999996,5.6,3.5,1.4531249999418503,0.6602556322927746,1.8357202757229465,0.6424075809142182,3.9980463979036376,1.08491071059,0.60272817255,0.24109126902,1.2054563451,1.2054563451,8.4381944157,3.6163690353,12.054563451,3.6163690353,3.6163690353,9.6436507608,1.2054563451,6.0272817255,14.4654761412,0.8340952439801277,0.29189039039529446,1.8165902124657896,0.49295030175,0.27386127875,0.1095445115,0.5477225575,0.5477225575,3.8340579024999997,1.6431676725,5.477225575,1.6431676725,4.38178046,0.5477225575,2.7386127875,6.57267069,2.319049586811309,0.8115479546560352,5.050697521690492,1.3705583407200002,0.7614213004000001,0.3045685201600001,1.5228426008000002,1.5228426008000002,10.659898205600001,4.5685278024,15.228426008000003,4.5685278024,4.5685278024,12.182740806400002,1.5228426008000002,7.614213004000002,18.2741112096,0.28400000002241543,1.7674840877163758,0.47962485342,0.2664582519,0.10658330076,0.5329165038,0.5329165038,3.7304155266,1.5987495113999999,5.329165038,1.5987495113999999,1.5987495113999999,4.2633320304,0.5329165038,2.664582519,6.3949980455999995,2.9849623113600003,1.6583123952,0.66332495808,3.3166247904,3.3166247904,23.216373532800002,9.9498743712,33.166247904,9.9498743712,9.9498743712,26.5329983232,16.583123952,39.7994974848,0.9,0.9,6.3,2.7,2.7,4.5,10.8,0.1,0.5,0.5,1.5,1.5,4.0,6.0,0.2,1.4000000000000001,0.6000000000000001,2.0,0.6000000000000001,0.6000000000000001,1.6,1.0,2.4000000000000004,1.0,7.0,3.0,10.0,3.0,8.0,12.0,7.0,3.0,10.0,3.0,3.0,8.0,5.0,12.0,21.0,70.0,21.0,56.0,35.0,84.0,30.0,9.0,24.0,36.0,30.0,30.0,80.0,120.0,9.0,24.0,15.0,36.0,40.0,96.0,60.0,144.0
291,12,0.863495802,0.7866526006,0.4129164564,4,0.10092966021368925,0.7771462218,0.38183766183,0.70798734054,0.37162481076000003,2.84604989418,2.7,6.3,2.7,9.0,0.9,6.3,9.0,3.6,0.2590487406,0.12727922061,0.23599578017999998,0.12387493692,0.24,1.2,2.1,3.0,0.3,2.1,3.0,0.3,0.7456250000716231,0.36635024226188956,0.6792712182504826,0.356551626678116,2.7306134843410823,0.6907966416,0.0863495802,0.6907966416,2.590487406,3.453983208,6.044470614,2.590487406,8.63495802,0.863495802,6.044470614,8.63495802,1.726991604,0.863495802,3.453983208,0.33374843298399204,0.17518561582545017,1.341640786475568,0.33941125496,0.04242640687,0.33941125496,1.2727922061,1.6970562748,2.9698484809,1.2727922061,4.242640687,2.9698484809,4.242640687,0.8485281374,0.4242640687,1.6970562748,0.6188223140307431,0.3248218042575965,2.487613945215613,0.62932208048,0.07866526006,0.62932208048,2.3599578018,3.1466104024,5.5065682042,2.3599578018,7.866526006,0.7866526006,5.5065682042,7.866526006,1.5733052012,0.7866526006,3.1466104024,0.17049999996593312,1.3057564856026673,0.33033316512000005,0.041291645640000006,0.33033316512000005,1.2387493692,1.6516658256,2.8904151948,1.2387493692,4.129164564,0.4129164564,2.8904151948,4.129164564,0.8258329128,0.4129164564,1.6516658256,2.52982212816,0.31622776602,2.52982212816,9.4868329806,12.6491106408,22.1359436214,9.4868329806,31.622776602000002,3.1622776602,22.1359436214,31.622776602000002,3.1622776602,12.6491106408,2.4000000000000004,3.2,5.6000000000000005,2.4000000000000004,5.6000000000000005,0.8,3.2,0.08000000000000002,0.30000000000000004,0.4,0.30000000000000004,0.7000000000000001,1.0,0.4,2.4000000000000004,5.6000000000000005,2.4000000000000004,8.0,0.8,5.6000000000000005,8.0,0.8,3.2,12.0,21.0,9.0,30.0,21.0,30.0,12.0,28.0,12.0,40.0,4.0,28.0,40.0,4.0,16.0,21.0,70.0,49.0,70.0,7.0,28.0,30.0,21.0,30.0,12.0,10.0,70.0,100.0,40.0,7.0,70.0,7.0,28.0,10.0,40.0,4.0,16.0
292,2,1.2437342964,0.9446784402,0.423083916,8,0.10007423409527622,1.1193608667600001,0.36000000000000004,0.8502105961800001,0.3807755244,3.24499614795,1.8,6.3,3.6,9.0,1.8,6.3,7.2,7.2,0.87061400748,0.27999999999999997,0.66127490814,0.29615874119999996,0.42,0.7,4.8999999999999995,7.0,1.4,4.8999999999999995,5.6,3.5,1.546875000041603,0.49749371856,1.1749289751463965,0.5262039765844168,4.4843477787681145,0.74624057784,0.12437342964,0.12437342964,2.4874685928,1.2437342964,8.7061400748,4.9749371856,12.437342963999999,2.4874685928,8.7061400748,9.9498743712,3.7312028892,6.2186714819999995,9.9498743712,0.37787137608000004,0.1692335664,1.4422205102,0.24,0.04000000000000001,0.04000000000000001,0.8,0.4,2.8000000000000003,1.6,4.0,2.8000000000000003,3.2,1.2000000000000002,2.0,3.2,0.892417355378705,0.39967825384058786,3.4060865550004604,0.56680706412,0.09446784402000001,0.09446784402000001,1.8893568804,0.9446784402,6.6127490814000005,3.7787137608,9.446784402,1.8893568804,6.6127490814000005,7.5574275216,2.8340353206,4.723392201,7.5574275216,0.17899999997789506,1.525450752977335,0.25385034959999997,0.0423083916,0.0423083916,0.846167832,0.423083916,2.961587412,1.692335664,4.23083916,0.846167832,2.961587412,3.384671328,1.269251748,2.11541958,3.384671328,2.1633307653,0.36055512755,0.36055512755,7.211102551,3.6055512755,25.2388589285,14.422205102,36.055512754999995,7.211102551,25.2388589285,28.844410204,18.027756377499998,28.844410204,1.2,0.6,4.2,2.4,4.2,3.0,4.8,0.010000000000000002,0.2,0.1,0.4,0.7000000000000001,0.8,0.8,0.2,0.7000000000000001,0.4,1.0,0.2,0.7000000000000001,0.8,0.5,0.8,2.0,14.0,8.0,20.0,14.0,16.0,16.0,7.0,4.0,10.0,2.0,7.0,8.0,5.0,8.0,28.0,70.0,49.0,56.0,35.0,56.0,40.0,28.0,32.0,32.0,20.0,70.0,80.0,80.0,14.0,56.0,35.0,56.0,40.0,64.0,40.0,64.0
293,6,0.8952568512334703,1.0379772128,0.3309078422,7,0.09937957444159988,0.35810274049338814,0.16000000000000003,0.41519088512,0.13236313688,1.4422205102,0.8,2.4000000000000004,0.8,4.4,1.2000000000000002,4.0,1.2000000000000002,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801484829680468,0.35810274049338814,0.9292562111834217,0.2962475128564341,3.2278944818649524,0.0,0.0,0.6266797958634291,1.7905137024669406,0.8952568512334703,5.371541107400822,1.7905137024669406,9.847825363568173,2.685770553700411,8.952568512334704,2.685770553700411,0.8952568512334703,2.685770553700411,6.266797958634292,0.41519088512,0.13236313688,1.4422205102,0.0,0.0,0.27999999999999997,0.8,0.4,2.4000000000000004,0.8,4.4,4.0,1.2000000000000002,0.4,1.2000000000000002,2.8000000000000003,1.0773966942920565,0.3434747997404182,3.7424800635509747,0.0,0.0,0.72658404896,2.0759544256,1.0379772128,6.2278632768,2.0759544256,11.4177493408,3.1139316384,10.379772127999999,3.1139316384,1.0379772128,3.1139316384,7.2658404896,0.10950000002946012,1.1931051925171627,0.0,0.0,0.23163548954,0.6618156844,0.3309078422,1.9854470532000001,0.6618156844,3.6399862642,0.9927235266000001,3.3090784220000002,0.9927235266000001,0.3309078422,0.9927235266000001,2.3163548954,0.0,0.0,2.5238858928499996,7.211102551,3.6055512755,21.633307653,7.211102551,39.6610640305,10.8166538265,36.055512754999995,10.8166538265,10.8166538265,25.2388589285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.199999999999999,1.4,7.699999999999999,2.0999999999999996,7.0,2.0999999999999996,2.0999999999999996,4.8999999999999995,2.0,12.0,4.0,22.0,20.0,6.0,14.0,6.0,2.0,11.0,3.0,10.0,3.0,3.0,7.0,12.0,66.0,60.0,18.0,18.0,42.0,22.0,20.0,6.0,14.0,33.0,110.0,33.0,77.0,30.0,30.0,30.0,70.0,9.0,21.0,21.0,49.0
294,3,1.4688430822,0.8936183296,0.3820994635,9,0.1005482296824953,1.32195877398,0.33674916483,0.80425649664,0.34388951715000005,2.7,1.8,6.3,3.6,8.1,1.8,6.3,6.3,8.1,1.4688430822,0.3741657387,0.8936183296,0.3820994635,0.7,5.0,7.0,9.0,2.0,7.0,7.0,2.0,2.157500000126796,0.5495907568857478,1.3125851015600796,0.5612441536743065,4.4065292466,1.0281901575399999,0.0,1.0281901575399999,2.9376861644,7.344215411,10.281901575400001,5.8753723288,13.2195877398,2.9376861644,10.281901575400001,10.281901575400001,2.9376861644,2.9376861644,13.2195877398,0.33436136241064407,0.1429685280173512,1.1224972161,0.26191601708999995,0.0,0.26191601708999995,0.7483314774,1.8708286934999998,2.6191601709,1.4966629548,3.3674916482999997,2.6191601709,2.6191601709,0.7483314774,0.7483314774,3.3674916482999997,0.7985537189970942,0.3414510843139262,2.6808549888,0.62553283072,0.0,0.62553283072,1.7872366592,4.468091648,6.2553283072,3.5744733184,8.0425649664,1.7872366592,6.2553283072,6.2553283072,1.7872366592,1.7872366592,8.0425649664,0.14600000000698785,1.1462983905000002,0.26746962445,0.0,0.26746962445,0.764198927,1.9104973175,2.6746962445,1.528397854,3.4388951715,0.764198927,2.6746962445,2.6746962445,0.764198927,0.764198927,3.4388951715,2.0999999999999996,0.0,2.0999999999999996,6.0,15.0,21.0,12.0,27.0,6.0,21.0,21.0,6.0,27.0,1.4,3.5,4.8999999999999995,2.8,4.8999999999999995,1.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.8999999999999995,2.8,6.3,1.4,4.8999999999999995,4.8999999999999995,1.4,6.3,10.0,14.0,8.0,18.0,14.0,14.0,18.0,35.0,20.0,45.0,10.0,35.0,35.0,10.0,45.0,28.0,63.0,49.0,49.0,14.0,63.0,36.0,28.0,28.0,36.0,18.0,63.0,63.0,81.0,14.0,49.0,14.0,63.0,14.0,63.0,18.0,81.0
295,6,0.611350963,0.9132405294,0.3214031736,10,0.09971422700991396,0.5502158667,0.33674916483,0.82191647646,0.28926285624,3.24499614795,2.7,6.3,4.5,9.9,3.6,8.1,4.5,9.0,0.12227019260000001,0.07483314774,0.18264810588000002,0.06428063472,0.13999999999999999,0.4,1.4000000000000001,2.2,0.8,1.8,1.0,0.2,0.3737499999610274,0.22874658467585135,0.5583104770993198,0.19649013969161616,2.2042572444228035,0.4279456741,0.48908077040000003,0.48908077040000003,1.834052889,1.222701926,4.279456741000001,3.056754815,6.724860593000001,2.445403852,5.502158667,3.056754815,0.611350963,0.611350963,6.11350963,0.34170331729373005,0.12025805587056833,1.3490737564181845,0.26191601708999995,0.29933259096,0.29933259096,1.1224972161,0.7483314774,2.6191601709,1.8708286934999998,4.1158231256999995,3.3674916482999997,1.8708286934999998,0.3741657387,0.3741657387,3.7416573869999996,0.8340082645387923,0.2935184044093041,3.2927355556164652,0.63926837058,0.7305924235200001,0.7305924235200001,2.7397215882,1.8264810588,6.3926837058,4.566202647,10.0456458234,3.6529621176,8.2191647646,4.566202647,0.9132405294,0.9132405294,9.132405294,0.10330000000015173,1.158835622523228,0.22498222151999997,0.25712253888,0.25712253888,0.9642095207999999,0.6428063472,2.2498222152,1.607015868,3.5354349095999997,1.2856126944,2.8926285623999997,1.607015868,0.3214031736,0.3214031736,3.214031736,2.5238858928499996,2.8844410204,2.8844410204,10.8166538265,7.211102551,25.2388589285,18.027756377499998,39.6610640305,14.422205102,32.4499614795,18.027756377499998,3.6055512755,36.055512754999995,2.0999999999999996,1.4,4.8999999999999995,3.5,6.3,0.7,7.0,0.6400000000000001,2.4000000000000004,1.6,4.0,7.2,4.0,8.0,2.4000000000000004,5.6000000000000005,4.0,8.8,3.2,7.2,4.0,0.8,8.0,6.0,21.0,15.0,33.0,27.0,15.0,30.0,14.0,10.0,22.0,8.0,18.0,10.0,2.0,20.0,35.0,77.0,63.0,35.0,7.0,70.0,55.0,45.0,25.0,50.0,44.0,99.0,55.0,110.0,36.0,45.0,9.0,90.0,5.0,50.0,10.0,100.0
